type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,gps_code,iata_code
small_airport,Flugplatz Eberswalde-Finow,52.827221,13.693611,121,DE,EDAV,
small_airport,Roitzschjora Airfield,51.577778,12.494444,289,DE,EDAW,
small_airport,Rechlin-Lärz Airport,53.30638886,12.75222206,220,DE,EDAX,REB
small_airport,Strausberg Airport,52.58055496,13.91666698,262,DE,EDAY,
small_airport,Flugplatz Schönhagen,52.203609,13.156389,152,DE,EDAZ,
small_airport,Flugplatz Arnstadt-Alkersleben,50.841667,11.069444,1145,DE,EDBA,
small_airport,Cochstedt Airport,51.85639954,11.42029953,594,DE,EDBC,CSO
small_airport,Brandenburg-Mühlenfeld Airfield,52.4375,12.59,98,DE,EDBE,
small_airport,Fehrbellin Airfield,52.793331,12.760278,138,DE,EDBF,
small_airport,Flugplatz Burg,52.241669,11.856111,174,DE,EDBG,
small_airport,Barth Airport,54.338253,12.710515,23,DE,EDBH,BBH
small_airport,Zwickau Airport,50.70166779,12.45388889,1050,DE,EDBI,
small_airport,Jena-Schöngleina Airfield,50.915279,11.714444,1247,DE,EDBJ,
small_airport,Kyritz Airport,52.91888809,12.42527771,131,DE,EDBK,
small_airport,Laucha Airfield,51.245834,11.693333,738,DE,EDBL,
medium_airport,"Magdeburg ""City"" Airport",52.073612,11.626389,259,DE,EDBM,ZMG
medium_airport,Neubrandenburg Airport,53.6022,13.306,228,DE,EDBN,FNB
small_airport,Oehna Airport,51.89972305,13.05222225,289,DE,EDBO,
small_airport,Pinnow Airport,53.61527634,11.56111145,144,DE,EDBP,
small_airport,Bronkow Airport,51.67055511,13.96027756,423,DE,EDBQ,
medium_airport,Rothenburg/Görlitz Airport,51.36333466,14.94999981,518,DE,EDBR,
small_airport,Sömmerda-Dermsdorf Airport,51.19916534,11.19250011,453,DE,EDBS,
small_airport,Allstedt Airport,51.3805542,11.44666672,932,DE,EDBT,
small_airport,Pritzwalk-Sommersberg Airport,53.18027878,12.18555641,289,DE,EDBU,
small_airport,Flugplatz Stralsund,54.335835,13.043333,49,DE,EDBV,
small_airport,Werneuchen Airfield,52.631668,13.766944,262,DE,EDBW,
small_airport,Görlitz Airport,51.15888977,14.95027828,778,DE,EDBX,
small_airport,Schmoldow Airport,53.97222137,13.34361076,105,DE,EDBY,
small_airport,Schwarzheide/Schipkau Airport,51.48972321,13.87944412,331,DE,EDBZ,
small_airport,Anklam Airfield,53.832779,13.668611,16,DE,EDCA,
small_airport,Flugplatz Ballenstedt,51.745834,11.229722,535,DE,EDCB,
small_airport,Sonderlandeplatz Eggersdorf,52.481667,14.0875,223,DE,EDCE,
small_airport,Friedersdorf Airport,52.28329849,13.80690002,115,DE,EDCF,
small_airport,Flugplatz Güttin / Rügen,54.383331,13.325556,69,DE,EDCG,GTI
small_airport,Flugplatz Sprossen (Zeitz),51.043407,12.231895,673,DE,EDCH,
small_airport,Flugplatz Klix,51.273888,14.506389,486,DE,EDCI,
small_airport,Chemnitz/Jahnsdorf Airport,50.747501,12.8375,1198,DE,EDCJ,
small_airport,Köthen Airport,51.7211113,11.95277786,305,DE,EDCK,KOQ
small_airport,Klietz/Scharlibbe Airport,52.70944214,12.07333279,95,DE,EDCL,
small_airport,Kamenz Airport,51.29694366,14.12749958,495,DE,EDCM,
small_airport,Flugplatz Obermehler-Schlotheim,51.267776,10.634722,909,DE,EDCO,
small_airport,Peenemünde Airport,54.15777969,13.77444363,7,DE,EDCP,PEF
small_airport,Aschersleben Airfield,51.766945,11.498333,525,DE,EDCQ,
small_airport,Rerik-Zweedorf Airport,54.08194351,11.64916706,30,DE,EDCR,
small_airport,Flugplatz Saarmund,52.308334,13.100556,174,DE,EDCS,
small_airport,Flugplatz Taucha,51.395,12.536944,492,DE,EDCT,
small_airport,Güstrow Airport,53.80527878,12.23055553,46,DE,EDCU,
small_airport,Flugplatz Pasewalk,53.50528,13.948333,72,DE,EDCV,
small_airport,Wismar Airport,53.914444,11.499444,43,DE,EDCW,
small_airport,Flugplatz Purkshof,54.161667,12.248611,66,DE,EDCX,
small_airport,Spremberg-Welzow Airport,51.575558,14.136944,375,DE,EDCY,
large_airport,Berlin Brandenburg Airport,52.351389,13.493889,157,DE,EDDB,BER
large_airport,Dresden Airport,51.13280106,13.76720047,755,DE,EDDC,DRS
medium_airport,Erfurt Airport,50.97980118,10.95810032,1036,DE,EDDE,ERF
large_airport,Frankfurt am Main Airport,50.033333,8.570556,364,DE,EDDF,FRA
large_airport,Münster Osnabrück Airport,52.13460159,7.684830189,160,DE,EDDG,FMO
large_airport,Hamburg Helmut Schmidt Airport,53.630402,9.98823,53,DE,EDDH,HAM
large_airport,Cologne Bonn Airport,50.86589813,7.142739773,302,DE,EDDK,CGN
large_airport,Düsseldorf Airport,51.289501,6.76678,147,DE,EDDL,DUS
large_airport,Munich Airport,48.353802,11.7861,1487,DE,EDDM,MUC
large_airport,Nuremberg Airport,49.498699,11.078056,1046,DE,EDDN,NUE
large_airport,Leipzig/Halle Airport,51.423889,12.236389,465,DE,EDDP,LEJ
medium_airport,Saarbrücken Airport,49.21459961,7.109509945,1058,DE,EDDR,SCN
large_airport,Stuttgart Airport,48.68989944,9.221960068,1276,DE,EDDS,STR
large_airport,Hannover Airport,52.46110153,9.685079575,183,DE,EDDV,HAJ
large_airport,Bremen Airport,53.04750061,8.786669731,14,DE,EDDW,BRE
small_airport,Bad Langensalza Airfield,51.129166,10.622222,650,DE,EDEB,
small_airport,Gotha-Ost Airport,50.97000122,10.72777843,991,DE,EDEG,
small_airport,Herrenteich Airport,49.34500122,8.48777771,308,DE,EDEH,
small_airport,Langenlonsheim Airport,49.90833282,7.907777786,295,DE,EDEL,
small_airport,Mosenberg Airport,51.06277847,9.422222137,1296,DE,EDEM,
small_airport,Bad Hersfeld Airfield,50.844167,9.707778,,DE,EDEN,
small_airport,Heppenheim Airport,49.62194443,8.624444008,361,DE,EDEP,
small_airport,Mühlhausen Airport,51.21305466,10.54861069,814,DE,EDEQ,
small_airport,Wasserkuppe Airport,50.49888992,9.953888893,2956,DE,EDER,
small_airport,Walldürn Airport,49.58166885,9.40222168,1312,DE,EDEW,
small_airport,Anspach/Taunus Airport,50.28833389,8.5338888,1102,DE,EDFA,
small_airport,Reichelsheim Airport,50.3358345,8.878055573,397,DE,EDFB,
small_airport,Aschaffenburg Airfield,49.938889,9.063889,410,DE,EDFC,
small_airport,Bad Neustadt/Saale-Grasberg Airport,50.30611038,10.2266674,997,DE,EDFD,
medium_airport,Frankfurt-Egelsbach Airport,49.959999,8.645833,384,DE,EDFE,
small_airport,Gelnhausen Airport,50.19722366,9.170000076,446,DE,EDFG,
medium_airport,Frankfurt-Hahn Airport,49.9487,7.26389,1649,DE,EDFH,HHN
small_airport,Hirzenhain Glider Field,50.787777,8.392778,1706,DE,EDFI,
small_airport,Lager Hammelburg Airport,50.09860992,9.883610725,1132,DE,EDFJ,
small_airport,Bad Kissingen Airport,50.21055603,10.06888866,653,DE,EDFK,
small_airport,Gießen-Lützellinden Airport,50.54388809,8.590277672,755,DE,EDFL,
medium_airport,Mannheim-City Airport,49.473057,8.514167,308,DE,EDFM,MHG
small_airport,Marburg-Schönstadt Airport,50.87444305,8.81499958,833,DE,EDFN,
small_airport,Flugplatz Michelstadt/Odenwald,49.678612,8.971944,1142,DE,EDFO,
small_airport,Ober-Mörlen Airfield,50.361942,8.711111,814,DE,EDFP,
small_airport,Allendorf/Eder Airport,51.03499985,8.680832863,1158,DE,EDFQ,
small_airport,Rothenburg o. d. T. Airport,49.38833237,10.21805573,1309,DE,EDFR,
small_airport,Schweinfurt-Süd Airport,50.01083374,10.25111103,686,DE,EDFS,
small_airport,Lauterbach Airport,50.683334,9.410833,1211,DE,EDFT,
small_airport,Mainbullau Airport,49.69499969,9.182499886,1503,DE,EDFU,
small_airport,Worms Airport,49.606945,8.368333,295,DE,EDFV,
small_airport,Würzburg-Schenkenturm Airport,49.81778,9.8975,991,DE,EDFW,
small_airport,Hockenheim Airport,49.32527924,8.528611183,315,DE,EDFX,
small_airport,Elz Airport,50.42694473,8.011111259,699,DE,EDFY,
medium_airport,Mainz-Finthen Airport,49.967499,8.147222,525,DE,EDFZ,
small_airport,Ailertchen Airport,50.59305573,7.945000172,1542,DE,EDGA,
small_airport,Breitscheid Airport,50.67638779,8.169444084,1834,DE,EDGB,
medium_airport,Eisenach-Kindel Airport,50.991604,10.47973,1112,DE,EDGE,EIB
small_airport,Fulda-Jossa Airport,50.47555542,9.442500114,1558,DE,EDGF,
small_airport,Hettstadt Airport,49.79861069,9.836667061,1050,DE,EDGH,
small_airport,Sonderlandeplatz Ingelfingen-Bühlhof,49.321667,9.663056,1375,DE,EDGI,
small_airport,Ochsenfurt Airport,49.67361069,10.0713892,814,DE,EDGJ,
small_airport,Korbach Airport,51.25222015,8.87361145,1280,DE,EDGK,
small_airport,Mosbach-Lohrbach Airport,49.39888763,9.123888969,1818,DE,EDGM,
small_airport,Oppenheim Airport,49.84166718,8.376667023,279,DE,EDGP,
small_airport,Schameder Airport,51.00027847,8.307778358,1788,DE,EDGQ,
small_airport,Gießen-Reiskirchen Airport,50.56694412,8.869722366,702,DE,EDGR,
medium_airport,Siegerland Airport,50.70769882,8.082969666,1966,DE,EDGS,SGE
small_airport,Bottenhorn Airport,50.79527664,8.458333015,1657,DE,EDGT,
small_airport,Unterschüpf Airport,49.51583481,9.669444084,1155,DE,EDGU,
small_airport,Flugplatz „Graner Berg“,51.30722,9.175278,1027,DE,EDGW,
small_airport,Walldorf Airport,49.30305481,8.658888817,344,DE,EDGX,
small_airport,Weinheim/Bergstraße Airport,49.56750107,8.610555649,318,DE,EDGZ,
small_airport,Grube Airport,54.2444458,11.0247221,7,DE,EDHB,
small_airport,Lüchow-Rehbeck Airport,53.01610947,11.14444447,49,DE,EDHC,
small_airport,Heilbad Heiligenstadt Airfield,51.40755,10.1453,1195,DE,EDHD,
small_airport,Uetersen/Heist Airport,53.64638901,9.704167366,23,DE,EDHE,
small_airport,Itzehoe/Hungriger Wolf Airport,53.9944458,9.578611374,89,DE,EDHF,
small_airport,Lüneburg Airport,53.24888992,10.46166706,161,DE,EDHG,
medium_airport,Hamburg-Finkenwerder Airport,53.53527832,9.83555603,23,DE,EDHI,XFW
medium_airport,Kiel-Holtenau Airport,54.37944412,10.14527798,102,DE,EDHK,KEL
medium_airport,Lübeck Blankensee Airport,53.80540085,10.71920013,53,DE,EDHL,LBC
small_airport,Flugplatz Hartenholm,53.915001,10.035556,108,DE,EDHM,
small_airport,Neumünster Airport,54.07944489,9.941389084,72,DE,EDHN,EUM
small_airport,Ahrenlohe Airport,53.69972229,9.740555763,33,DE,EDHO,
small_airport,Pellworm Field,54.5363884,8.680000305,3,DE,EDHP,
small_airport,Stade Airport,53.56111145,9.499167442,62,DE,EDHS,
small_airport,Lauenbrück Airport,53.20750046,9.573332787,98,DE,EDHU,
small_airport,Wahlstedt Airport,53.96944427,10.22166729,128,DE,EDHW,
medium_airport,Memmingen Allgau Airport,47.98880005,10.23950005,2077,DE,EDJA,FMM
small_airport,Grabenstätt Airfield,47.852757,12.55037,1765,DE,EDJG,
small_airport,Aachen-Merzbrück Airport,50.823055,6.186389,623,DE,EDKA,AAH
small_airport,Bonn-Hangelar Airport,50.76889038,7.163332939,197,DE,EDKB,BNJ
small_airport,Altena-Hegenscheid Airport,51.31305695,7.704166889,1552,DE,EDKD,
small_airport,Bergneustadt/Auf dem Dümpel Airport,51.05222321,7.707221985,1604,DE,EDKF,
small_airport,Hünsborn Airport,50.92861176,7.899167061,1306,DE,EDKH,
small_airport,Betzdorf-Kirchen Airport,50.8172226,7.830555916,1125,DE,EDKI,
small_airport,Leverkusen Airport,51.01527786,7.005556107,157,DE,EDKL,
small_airport,Meschede-Schüren Airport,51.30277634,8.239167213,1434,DE,EDKM,
small_airport,Wipperfürth-Neye Airport,51.1241684,7.373610973,863,DE,EDKN,
small_airport,Brilon/Hochsauerlandkreis Airfield,51.4025,8.641667,1509,DE,EDKO,
small_airport,Plettenberg-Hüinghausen Airport,51.19194412,7.791110992,981,DE,EDKP,
small_airport,Schmallenberg-Rennefeld Airport,51.16166687,8.26222229,1529,DE,EDKR,
small_airport,Attendorn-Finnentrop Airport,51.14583206,7.936666965,1040,DE,EDKU,
small_airport,Flugplatz Dahlemer Binz,50.40555573,6.528889179,1896,DE,EDKV,
small_airport,Werdohl-Küntrop Airport,51.29722214,7.818333149,1037,DE,EDKW,
small_airport,Meinerzhagen Airport,51.09999847,7.599999905,1549,DE,EDKZ,
small_airport,Arnsberg-Menden Airport,51.48389053,7.898333073,794,DE,EDLA,
small_airport,Borkenberge Airport,51.77999878,7.288055897,157,DE,EDLB,
small_airport,Kamp-Lintfort Airport,51.52916718,6.536110878,85,DE,EDLC,
small_airport,Dinslaken/Schwarze Heide Airport,51.616112,6.865278,217,DE,EDLD,
small_airport,Essen Mulheim Airport,51.40230179,6.937329769,424,DE,EDLE,ESS
small_airport,Grefrath-Niershorst Airport,51.33388901,6.359444141,105,DE,EDLF,
small_airport,Goch-Asperden Airport,51.69083405,6.104166985,52,DE,EDLG,
small_airport,Hamm-Lippewiesen Airport,51.68972015,7.816111088,190,DE,EDLH,
small_airport,Bielefeld Airport,51.964722,8.544444,454,DE,EDLI,BFE
small_airport,Detmold Airport,51.94083405,8.904722214,650,DE,EDLJ,
small_airport,Krefeld-Egelsberg Airport,51.38499832,6.587778091,141,DE,EDLK,
small_airport,Marl-Loemühle Airfield,51.647202,7.16333,240,DE,EDLM,
medium_airport,Mönchengladbach Airport,51.230278,6.504444,125,DE,EDLN,MGL
small_airport,Flugplatz Oerlinghausen,51.93222,8.661667,558,DE,EDLO,
medium_airport,Paderborn Lippstadt Airport,51.61410141,8.616319656,699,DE,EDLP,PAD
small_airport,Beelen Airport,51.93166667,8.081666667,,DE,EDLQ,
small_airport,Paderborn-Haxterberg Airport,51.6883316,8.775278091,801,DE,EDLR,
small_airport,Stadtlohn-Vreden Airfield,51.995834,6.840556,157,DE,EDLS,
small_airport,Münster-Telgte Airport,51.94444275,7.773889065,177,DE,EDLT,
small_airport,Oelde Bergeler Airport,51.83060074,8.17471981,269,DE,EDLU,
medium_airport,Weeze Airport,51.60240173,6.142169952,106,DE,EDLV,NRN
large_airport,Dortmund Airport,51.5182991,7.612239838,425,DE,EDLW,DTM
small_airport,Wesel-Römerwardt Airport,51.66277695,6.595832825,72,DE,EDLX,
small_airport,Borken-Hoxfeld Airport,51.85333252,6.814722061,157,DE,EDLY,
small_airport,Soest/Bad Sassendorf Airport,51.57805634,8.21472168,394,DE,EDLZ,
medium_airport,Augsburg Airport,48.425278,10.931667,1516,DE,EDMA,AGB
small_airport,Biberach a.d. Riß Airfield,48.111111,9.762778,1903,DE,EDMB,
small_airport,Blaubeuren Airport,48.41972351,9.798333168,2218,DE,EDMC,
small_airport,Dachau-Gröbenried Airport,48.228333,11.423056,1608,DE,EDMD,
small_airport,Eggenfelden Airfield,48.396111,12.723611,1342,DE,EDME,
small_airport,Fürstenzell Airport,48.51805496,13.34583282,1345,DE,EDMF,
small_airport,Günzburg-Donauried Airport,48.48666763,10.28333282,1457,DE,EDMG,
small_airport,Gunzenhausen-Reutberg Airfield,49.111942,10.780833,1591,DE,EDMH,
small_airport,Illertissen Airfield,48.235,10.1377,1680,DE,EDMI,
small_airport,Flugplatz Jesenwang,48.174168,11.125,1860,DE,EDMJ,
small_airport,Kempten-Durach Airport,47.69194412,10.33805561,2339,DE,EDMK,
small_airport,Landshut Airfield,48.511665,12.033333,1312,DE,EDML,
small_airport,Mindelheim-Mattsies Airfield,48.106945,10.525,1857,DE,EDMN,
medium_airport,Oberpfaffenhofen Airport,48.081402,11.2831,1947,DE,EDMO,OBF
small_airport,Vilsbiburg Airport,48.42610931,12.34527779,1450,DE,EDMP,
small_airport,Donauwörth-Genderkingen Airport,48.70277786,10.85111141,1312,DE,EDMQ,
small_airport,Straubing Airport,48.90083313,12.51666737,1047,DE,EDMS,RBM
small_airport,Tannheim Airfield,48.009998,10.098611,1903,DE,EDMT,
small_airport,Gundelfingen Airport,48.56944275,10.35888863,1447,DE,EDMU,
small_airport,Vilshofen Airfield,48.634998,13.195556,991,DE,EDMV,
small_airport,Deggendorf Airport,48.83027649,12.87972164,1030,DE,EDMW,
small_airport,Mühldorf Airport,48.27944565,12.50055599,1325,DE,EDMY,
small_airport,Ampfing-Waldkraiburg Airport,48.26361084,12.41166687,1362,DE,EDNA,
small_airport,Arnbruck Airport,49.12472153,12.98555565,1716,DE,EDNB,
small_airport,Beilngries Airport,49.02138901,11.48472214,1211,DE,EDNC,
small_airport,Dinkelsbühl-Sinbronn Airport,49.06499863,10.40111065,1598,DE,EDND,
small_airport,Erbach Airport,48.34222031,9.916110992,1558,DE,EDNE,
small_airport,Elsenthal Grafe Airport,48.822498,13.3675,1417,DE,EDNF,
small_airport,Giengen/Brenz Airport,48.63416672,10.2163887,1696,DE,EDNG,
small_airport,Flugplatz Bad Wörishofen (Nord),48.016388,10.616111,2034,DE,EDNH,
small_airport,Berching Airport,49.1305542,11.44305611,1266,DE,EDNI,
small_airport,Neuburg-Egweil Airport,48.78194427,11.21527767,1345,DE,EDNJ,
small_airport,Kirchdorf/Inn Airport,48.23833466,12.9766674,1138,DE,EDNK,
small_airport,Leutkirch-Unterzeil Airport,47.85889053,10.01416683,2100,DE,EDNL,
small_airport,Nittenau-Bruck Airport,49.22249985,12.2966671,1161,DE,EDNM,
small_airport,Nördlingen Airport,48.87055588,10.50500011,1385,DE,EDNO,
small_airport,Pfarrkirchen Airport,48.42027664,12.86472225,1266,DE,EDNP,
small_airport,Bopfingen Airport,48.84805679,10.33388901,2028,DE,EDNQ,
small_airport,Regensburg-Oberhub Airport,49.14194489,12.08194447,1299,DE,EDNR,
small_airport,Schwabmünchen Airport,48.1791687,10.70277786,1804,DE,EDNS,
small_airport,Treuchtlingen-Bubenheim Airport,48.99611282,10.88416672,1345,DE,EDNT,
small_airport,Thannhausen Airport,48.29000092,10.44194412,1611,DE,EDNU,
small_airport,Vogtareuth Airport,47.94610977,12.2047224,1535,DE,EDNV,
small_airport,Weißenhorn Airport,48.28944397,10.14027786,1644,DE,EDNW,
small_airport,Oberschleißheim Airfield,48.239445,11.561389,1594,DE,EDNX,
medium_airport,Friedrichshafen Airport,47.67129898,9.511489868,1367,DE,EDNY,FDH
small_airport,Zell-Haidberg Airport,50.13694382,11.79444408,2083,DE,EDNZ,
small_airport,Auerbach Airport,50.49888992,12.37777805,1880,DE,EDOA,
small_airport,Bad Berka Airport,50.90444565,11.26027775,1001,DE,EDOB,
small_airport,Gardelegen Airport,52.52722168,11.35138893,230,DE,EDOC,
small_airport,Reinsdorf Airport,51.90083313,13.1944437,335,DE,EDOD,
small_airport,Böhlen Airport,51.21389008,12.36361122,430,DE,EDOE,
small_airport,Bad Frankenhausen Airport,51.37250137,11.14138889,761,DE,EDOF,
small_airport,Torgau-Beilrode Airport,51.570907,13.051641,,DE,EDOG,
small_airport,Langhennersdorf Airport,50.94833374,13.26166725,1266,DE,EDOH,
small_airport,Bienenfarm Airport,52.661667,12.745833,120,DE,EDOI,
small_airport,Lüsse Airport,52.14110947,12.66472244,217,DE,EDOJ,
small_airport,Rudolstadt-Groschwitz Airport,50.73277664,11.23611069,1535,DE,EDOK,
small_airport,Oschersleben Glider Field,52.038055,11.205556,344,DE,EDOL,
small_airport,Klein Mühlingen Airport,51.94749832,11.76972198,171,DE,EDOM,
small_airport,Neuhardenberg Airport,52.61305618,14.24277782,39,DE,EDON,
medium_airport,Schwerin Parchim Airport,53.426998,11.7834,166,DE,EDOP,SZW
small_airport,Oschatz Airport,51.29666519,13.0783329,502,DE,EDOQ,
small_airport,Stölln-Rhinow Airport,52.74083328,12.39000034,138,DE,EDOR,
small_airport,Pennewitz Airport,50.66944504,11.05055618,1506,DE,EDOS,
small_airport,Greiz-Obergrochlitz Airport,50.64444351,12.17638874,1266,DE,EDOT,
small_airport,Weimar-Umpferstedt Airport,50.96472168,11.40027809,984,DE,EDOU,
small_airport,Stendal-Borstel Airport,52.62888718,11.81861115,184,DE,EDOV,
small_airport,Waren-Vielist Airfield,53.568333,12.652778,282,DE,EDOW,
small_airport,Renneritz Airport,51.5941658,12.23722172,308,DE,EDOX,
small_airport,Schönebeck-Zackmünde Airport,51.99666595,11.79083347,167,DE,EDOZ,
small_airport,Aalen-Heidenheim/Elchingen Airport,48.77777863,10.26472187,1916,DE,EDPA,
small_airport,Bad Ditzenbach Airport,48.56277847,9.728889465,2362,DE,EDPB,
small_airport,Bad Endorf/Jolling Airport,47.92689896,12.28719997,1690,DE,EDPC,
small_airport,Dingolfing Airport,48.65694427,12.50055599,1165,DE,EDPD,
small_airport,Eichstätt Airport,48.8769455,11.18222237,1713,DE,EDPE,
small_airport,Schwandorf Airport,49.33972168,12.18805599,1270,DE,EDPF,
small_airport,Griesau Airport,48.95388794,12.42138863,1060,DE,EDPG,
small_airport,Schwabach-Heidenberg Airport,49.26861191,11.00972176,1181,DE,EDPH,
small_airport,Moosburg auf der Kippe,48.45833333,11.94444444,,DE,EDPI,
small_airport,Laichingen Airport,48.49694443,9.640277863,2434,DE,EDPJ,
small_airport,Schönberg Airport,48.04777908,12.50055599,1946,DE,EDPK,
small_airport,Donzdorf Airport,48.67805481,9.843610764,2274,DE,EDPM,
small_airport,Neumarkt/Obf. Airport,49.28555679,11.44305611,1394,DE,EDPO,
small_airport,Schmidgaden Airport,49.42944336,12.09805584,1247,DE,EDPQ,
small_airport,Donauwörth Heliport,48.7075,10.769444,,DE,EDPR,
small_airport,Sonnen Airport,48.6827774,13.69472218,2674,DE,EDPS,
small_airport,Gerstetten Airport,48.6202774,10.0583334,1975,DE,EDPT,
small_airport,Bartholomä-Amalienhof Airport,48.746666,10.005,2092,DE,EDPU,
small_airport,Thalmässing-Waizenhofen Airport,49.06416702,11.20916653,1893,DE,EDPW,
small_airport,Ellwangen Airport,48.96110916,10.23638916,1650,DE,EDPY,
medium_airport,Airport Bamberg-Breitenau,49.920403,10.914233,811,DE,EDQA,
small_airport,Bad Windsheim Airport,49.50999832,10.36638927,1220,DE,EDQB,
small_airport,Flugplatz Coburg-Brandensteinsebene,50.262501,10.995556,1490,DE,EDQC,
medium_airport,Bayreuth Airport,49.985001,11.64,1601,DE,EDQD,BYU
small_airport,Burg Feuerstein Airport,49.79416656,11.13361073,1673,DE,EDQE,URD
small_airport,Ansbach-Petersdorf Airport,49.361111,10.669444,1371,DE,EDQF,
small_airport,Giebelstadt Airport,49.64805603,9.966388702,981,DE,EDQG,GHF
small_airport,Herzogenaurach Airport,49.58250046,10.87805557,1070,DE,EDQH,
small_airport,Lauf-Lillinghof Airport,49.60527802,11.28388882,1788,DE,EDQI,
small_airport,Flugplatz Kulmbach,50.134998,11.459722,1660,DE,EDQK,
small_airport,Lichtenfels Airport,50.14860916,11.04805565,853,DE,EDQL,
medium_airport,Hof-Plauen Airport,50.28861237,11.85638905,1959,DE,EDQM,HOQ
small_airport,Neustadt/Aisch Airport,49.58750153,10.57750034,1198,DE,EDQN,
small_airport,Ottengrüner Heide Airport,50.22583389,11.73166656,1880,DE,EDQO,
small_airport,Rosenthal-Field Plössen Airport,49.86333466,11.7877779,1496,DE,EDQP,
small_airport,Ebern-Sendelbach Airport,50.03944397,10.82277775,827,DE,EDQR,
small_airport,Suhl-Goldlauter Airport,50.63194275,10.72749996,1923,DE,EDQS,
small_airport,Haßfurt-Schweinfurt Airport,50.01805496,10.52944374,719,DE,EDQT,
small_airport,Weiden in der Oberpfalz Airport,49.67890167,12.11639977,1329,DE,EDQW,
small_airport,Hetzleser Berg Airport,49.64222336,11.16222191,1765,DE,EDQX,
small_airport,Flugplatz Coburg-Steinrücken,50.230556,10.995833,1184,DE,EDQY,
small_airport,Pegnitz-Zipser Berg Airport,49.76222229,11.57472229,1791,DE,EDQZ,
small_airport,Bad Neuenahr-Ahrweiler Airfield,50.557777,7.136389,673,DE,EDRA,
small_airport,Bitburg Airport,49.945278,6.565,1220,DE,EDRB,BBJ
small_airport,Neumagen-Dhron Airport,49.84305573,6.916110992,879,DE,EDRD,
small_airport,Bad Dürkheim Airport,49.47305679,8.196389198,351,DE,EDRF,
small_airport,Idar-Oberstein/Göttschied Airfield,49.732224,7.336111,1575,DE,EDRG,
small_airport,Hoppstädten-Weiersbach Airport,49.61055756,7.186666965,1093,DE,EDRH,
small_airport,Linkenheim Airport,49.14166641,8.394721985,325,DE,EDRI,
small_airport,Flugplatz Saarlouis-Düren,49.3125,6.674444,1119,DE,EDRJ,
small_airport,Koblenz-Winningen Airfield,50.325558,7.528611,640,DE,EDRK,
small_airport,Lachen-Speyerdorf Airport,49.33083344,8.209721565,394,DE,EDRL,
small_airport,Traben-Trarbach/Mont Royal Airfield,49.967777,7.111944,919,DE,EDRM,
small_airport,Nannhausen Airport,49.97027969,7.479166985,1224,DE,EDRN,
small_airport,Schweighofen Airport,49.0316658,7.989999771,492,DE,EDRO,
small_airport,Pirmasens Airport,49.264442,7.488333,1247,DE,EDRP,
small_airport,Bad Sobernheim-Domberg Airport,49.79083252,7.666110992,810,DE,EDRS,
small_airport,Trier-Föhren Airport,49.863888,6.7875,666,DE,EDRT,
small_airport,Wershofen/Eifel Airfield,50.451389,6.783333,1581,DE,EDRV,
small_airport,Dierdorf-Wienau Airport,50.56611252,7.653333187,951,DE,EDRW,
small_airport,Neunkirchen-Bexbach Airport,49.34,7.253333333,,DE,EDRX,
small_airport,Speyer Airfield,49.304722,8.451389,312,DE,EDRY,
small_airport,Zweibrücken Airport,49.2094,7.40056,1132,DE,EDRZ,ZQW
small_airport,Albstadt-Degerfeld Airport,48.24972153,9.0625,2881,DE,EDSA,
large_airport,Karlsruhe Baden-Baden Airport,48.77939987,8.080499649,408,DE,EDSB,FKB
small_airport,Göppingen-Bezgenriet Airport,48.65861111,9.624166667,,DE,EDSE,
small_airport,Grabenstetten Airport,48.53610992,9.436944008,2329,DE,EDSG,
small_airport,Backnang-Heiningen Airport,48.919724,9.455278,965,DE,EDSH,
small_airport,Binningen Airport,47.79916763,8.720000267,1594,DE,EDSI,
small_airport,Kehl-Sundheim Airfield,48.561111,7.843333,453,DE,EDSK,
small_airport,Blumberg Airport,47.8441658,8.56499958,2290,DE,EDSL,
small_airport,Flugplatz Neuhausen ob Eck,47.976665,8.903889,2638,DE,EDSN,
small_airport,Gruibingen-Nortel Airfield,48.6212,9.6557,2318,DE,EDSO,
small_airport,Flugplatz Poltringen,48.547282,8.945918,1315,DE,EDSP,
small_airport,Radolfzell-Stahringen Airport,47.80444444,8.980555556,,DE,EDSR,
small_airport,Flugplatz Hahnweide,48.631944,9.430556,1146,DE,EDST,
small_airport,Altdorf-Wallburg Airport,48.27000046,7.841944218,623,DE,EDSW,
small_airport,Rottweil-Zepfenhahn Airport,48.18638992,8.721111298,2444,DE,EDSZ,
small_airport,Baden-Oos Airport,48.7919426,8.185832977,404,DE,EDTB,
small_airport,Bruchsal Airport,49.13499832,8.563611031,364,DE,EDTC,
medium_airport,Donaueschingen-Villingen Airport,47.97333145,8.522221565,2231,DE,EDTD,ZQL
small_airport,Freiburg i. Br. Airport,48.02277756,7.832499981,801,DE,EDTF,
small_airport,Bremgarten Airport,47.90277863,7.617777824,696,DE,EDTG,
small_airport,Heubach Airport,48.80277634,9.92749977,1424,DE,EDTH,
medium_airport,Lahr Airport,48.36930084,7.827720165,511,DE,EDTL,LHA
small_airport,Mengen-Hohentengen Airport,48.05389023,9.372777939,1818,DE,EDTM,
small_airport,Nabern/Teck Airport,48.61277771,9.477222443,1214,DE,EDTN,
small_airport,Offenburg Airport,48.45000076,7.924722195,509,DE,EDTO,
